date,quiniela,period,position,result
2014-12-06,nacional,nocturna,2,6771
2014-12-06,nacional,nocturna,3,8912
2014-12-06,nacional,nocturna,4,7159
2014-12-06,nacional,nocturna,5,4814
2014-12-06,nacional,nocturna,6,4884
2014-12-06,nacional,nocturna,7,7825
2014-12-06,nacional,nocturna,8,0766
2014-12-06,nacional,nocturna,9,5855
2014-12-06,nacional,nocturna,10,7628
2014-12-06,nacional,nocturna,11,2344
2014-12-06,nacional,nocturna,12,3527
2014-12-06,nacional,nocturna,13,8828
2014-12-06,nacional,nocturna,14,0445
2014-12-06,nacional,nocturna,15,0491
2014-12-06,nacional,nocturna,16,4553
2014-12-06,nacional,nocturna,17,4442
2014-12-06,nacional,nocturna,18,3432
2014-12-06,nacional,nocturna,19,7328
2014-12-06,nacional,nocturna,20,8219
2014-12-06,nacional,nocturna,Letras,IOUG
2014-12-09,nacional,nocturna, 1,1924
2014-12-09,nacional,nocturna,2,6532
2014-12-09,nacional,nocturna,3,6942
2014-12-09,nacional,nocturna,4,7021
2014-12-09,nacional,nocturna,5,4535
2014-12-09,nacional,nocturna,6,0731
2014-12-09,nacional,nocturna,7,7318
2014-12-09,nacional,nocturna,8,3003
2014-12-09,nacional,nocturna,9,7493
2014-12-09,nacional,nocturna,10,4271
2014-12-09,nacional,nocturna,11,7369
2014-12-09,nacional,nocturna,12,0644
2014-12-09,nacional,nocturna,13,5502
2014-12-09,nacional,nocturna,14,5447
2014-12-09,nacional,nocturna,15,0596
2014-12-09,nacional,nocturna,16,0332
2014-12-09,nacional,nocturna,17,7295
2014-12-09,nacional,nocturna,18,7539
2014-12-09,nacional,nocturna,19,5363
2014-12-09,nacional,nocturna,20,7975
2014-12-09,nacional,nocturna,Letras,EHPY
2014-12-10,nacional,nocturna, 1,0532
2014-12-10,nacional,nocturna,2,7126
2014-12-10,nacional,nocturna,3,6564
2014-12-10,nacional,nocturna,4,2532
2014-12-10,nacional,nocturna,5,1539
