date,quiniela,period,position,result
2014-11-15,buenos-aires,primera,18,4164
2014-11-15,buenos-aires,primera,19,5764
2014-11-15,buenos-aires,primera,20,0950
2014-11-15,buenos-aires,primera,Letras,- - - 
2014-11-17,buenos-aires,primera,1,9572
2014-11-17,buenos-aires,primera,2,5343
2014-11-17,buenos-aires,primera,3,9404
2014-11-17,buenos-aires,primera,4,8430
2014-11-17,buenos-aires,primera,5,4751
2014-11-17,buenos-aires,primera,6,9827
2014-11-17,buenos-aires,primera,7,2275
2014-11-17,buenos-aires,primera,8,7151
2014-11-17,buenos-aires,primera,9,8475
2014-11-17,buenos-aires,primera,10,2071
2014-11-17,buenos-aires,primera,11,1403
2014-11-17,buenos-aires,primera,12,3210
2014-11-17,buenos-aires,primera,13,3485
2014-11-17,buenos-aires,primera,14,3964
2014-11-17,buenos-aires,primera,15,2868
2014-11-17,buenos-aires,primera,16,1162
2014-11-17,buenos-aires,primera,17,4701
2014-11-17,buenos-aires,primera,18,2902
2014-11-17,buenos-aires,primera,19,0883
2014-11-17,buenos-aires,primera,20,8417
2014-11-17,buenos-aires,primera,Letras,- - - 
2014-11-18,buenos-aires,primera,1,6742
2014-11-18,buenos-aires,primera,2,7515
2014-11-18,buenos-aires,primera,3,8866
2014-11-18,buenos-aires,primera,4,2724
2014-11-18,buenos-aires,primera,5,5265
2014-11-18,buenos-aires,primera,6,4273
2014-11-18,buenos-aires,primera,7,0301
2014-11-18,buenos-aires,primera,8,3662
2014-11-18,buenos-aires,primera,9,5309
2014-11-18,buenos-aires,primera,10,3090
2014-11-18,buenos-aires,primera,11,6377
2014-11-18,buenos-aires,primera,12,0519
2014-11-18,buenos-aires,primera,13,5030
2014-11-18,buenos-aires,primera,14,5662
2014-11-18,buenos-aires,primera,15,6373
2014-11-18,buenos-aires,primera,16,7668
2014-11-18,buenos-aires,primera,17,4500
2014-11-18,buenos-aires,primera,18,0780
2014-11-18,buenos-aires,primera,19,9560
2014-11-18,buenos-aires,primera,20,2697
2014-11-18,buenos-aires,primera,Letras,- - - 
2014-11-19,buenos-aires,primera,1,0405
2014-11-19,buenos-aires,primera,2,9688
2014-11-19,buenos-aires,primera,3,1404
2014-11-19,buenos-aires,primera,4,8096
2014-11-19,buenos-aires,primera,5,8050
2014-11-19,buenos-aires,primera,6,7683
2014-11-19,buenos-aires,primera,7,1917
2014-11-19,buenos-aires,primera,8,4696
2014-11-19,buenos-aires,primera,9,5180
2014-11-19,buenos-aires,primera,10,6139
2014-11-19,buenos-aires,primera,11,4403
2014-11-19,buenos-aires,primera,12,3232
2014-11-19,buenos-aires,primera,13,3155
2014-11-19,buenos-aires,primera,14,0374
2014-11-19,buenos-aires,primera,15,2421
2014-11-19,buenos-aires,primera,16,3744
2014-11-19,buenos-aires,primera,17,1037
2014-11-19,buenos-aires,primera,18,9131
2014-11-19,buenos-aires,primera,19,2007
2014-11-19,buenos-aires,primera,20,1362
2014-11-19,buenos-aires,primera,Letras,- - - 
2014-11-20,buenos-aires,primera,1,5614
2014-11-20,buenos-aires,primera,2,2246
2014-11-20,buenos-aires,primera,3,6435
2014-11-20,buenos-aires,primera,4,7881
2014-11-20,buenos-aires,primera,5,3109
2014-11-20,buenos-aires,primera,6,8897
2014-11-20,buenos-aires,primera,7,7861
2014-11-20,buenos-aires,primera,8,7270
2014-11-20,buenos-aires,primera,9,4640
2014-11-20,buenos-aires,primera,10,6104
2014-11-20,buenos-aires,primera,11,7184
2014-11-20,buenos-aires,primera,12,6812
2014-11-20,buenos-aires,primera,13,5726
2014-11-20,buenos-aires,primera,14,0279
2014-11-20,buenos-aires,primera,15,2033
2014-11-20,buenos-aires,primera,16,8554
2014-11-20,buenos-aires,primera,17,8614
2014-11-20,buenos-aires,primera,18,0175
2014-11-20,buenos-aires,primera,19,0590
2014-11-20,buenos-aires,primera,20,5059
2014-11-20,buenos-aires,primera,Letras,- - - 
2014-11-21,buenos-aires,primera,1,6623
2014-11-21,buenos-aires,primera,2,1485
2014-11-21,buenos-aires,primera,3,7876
2014-11-21,buenos-aires,primera,4,0231
2014-11-21,buenos-aires,primera,5,2602
2014-11-21,buenos-aires,primera,6,2550
2014-11-21,buenos-aires,primera,7,7922
2014-11-21,buenos-aires,primera,8,4012
2014-11-21,buenos-aires,primera,9,9173
2014-11-21,buenos-aires,primera,10,3693
2014-11-21,buenos-aires,primera,11,5761
2014-11-21,buenos-aires,primera,12,0579
2014-11-21,buenos-aires,primera,13,4024
2014-11-21,buenos-aires,primera,14,5943
2014-11-21,buenos-aires,primera,15,5667
2014-11-21,buenos-aires,primera,16,3996
2014-11-21,buenos-aires,primera,17,5211
2014-11-21,buenos-aires,primera,18,1787
2014-11-21,buenos-aires,primera,19,1886
2014-11-21,buenos-aires,primera,20,0662
2014-11-21,buenos-aires,primera,Letras,- - - 
2014-11-22,buenos-aires,primera,1,3400
2014-11-22,buenos-aires,primera,2,2840
2014-11-22,buenos-aires,primera,3,8519
2014-11-22,buenos-aires,primera,4,0638
2014-11-22,buenos-aires,primera,5,6094
2014-11-22,buenos-aires,primera,6,6293
2014-11-22,buenos-aires,primera,7,1771
2014-11-22,buenos-aires,primera,8,5862
2014-11-22,buenos-aires,primera,9,7096
2014-11-22,buenos-aires,primera,10,2937
2014-11-22,buenos-aires,primera,11,8148
2014-11-22,buenos-aires,primera,12,3426
2014-11-22,buenos-aires,primera,13,3660
2014-11-22,buenos-aires,primera,14,6900
2014-11-22,buenos-aires,primera,15,9037
2014-11-22,buenos-aires,primera,16,1605
2014-11-22,buenos-aires,primera,17,8106
2014-11-22,buenos-aires,primera,18,3156
2014-11-22,buenos-aires,primera,19,0115
2014-11-22,buenos-aires,primera,20,1380
2014-11-22,buenos-aires,primera,Letras,- - - 
2014-11-24,buenos-aires,primera,1,4482
2014-11-24,buenos-aires,primera,2,0890
2014-11-24,buenos-aires,primera,3,7187
2014-11-24,buenos-aires,primera,4,1927
2014-11-24,buenos-aires,primera,5,2121
2014-11-24,buenos-aires,primera,6,1931
2014-11-24,buenos-aires,primera,7,7561
2014-11-24,buenos-aires,primera,8,5708
2014-11-24,buenos-aires,primera,9,5869
2014-11-24,buenos-aires,primera,10,3766
2014-11-24,buenos-aires,primera,11,6506
2014-11-24,buenos-aires,primera,12,9309
2014-11-24,buenos-aires,primera,13,0495
2014-11-24,buenos-aires,primera,14,2614
2014-11-24,buenos-aires,primera,15,6318
2014-11-24,buenos-aires,primera,16,0518
2014-11-24,buenos-aires,primera,17,2506
2014-11-24,buenos-aires,primera,18,1312
2014-11-24,buenos-aires,primera,19,6065
2014-11-24,buenos-aires,primera,20,2309
2014-11-24,buenos-aires,primera,Letras,- - - 
2014-11-25,buenos-aires,primera,1,2126
2014-11-25,buenos-aires,primera,2,4850
2014-11-25,buenos-aires,primera,3,8355
2014-11-25,buenos-aires,primera,4,9315
2014-11-25,buenos-aires,primera,5,8687
2014-11-25,buenos-aires,primera,6,7389
2014-11-25,buenos-aires,primera,7,3075
2014-11-25,buenos-aires,primera,8,2506
2014-11-25,buenos-aires,primera,9,1149
2014-11-25,buenos-aires,primera,10,7148
