date,quiniela,period,position,result
2014-11-21,buenos-aires,vespertina,7,1055
2014-11-21,buenos-aires,vespertina,8,7144
2014-11-21,buenos-aires,vespertina,9,7597
2014-11-21,buenos-aires,vespertina,10,3851
2014-11-21,buenos-aires,vespertina,11,2492
2014-11-21,buenos-aires,vespertina,12,7589
2014-11-21,buenos-aires,vespertina,13,8138
2014-11-21,buenos-aires,vespertina,14,8255
2014-11-21,buenos-aires,vespertina,15,2894
2014-11-21,buenos-aires,vespertina,16,7264
2014-11-21,buenos-aires,vespertina,17,3170
2014-11-21,buenos-aires,vespertina,18,3628
2014-11-21,buenos-aires,vespertina,19,9630
2014-11-21,buenos-aires,vespertina,20,5692
2014-11-21,buenos-aires,vespertina,Letras,- - - 
2014-11-22,buenos-aires,vespertina, 1,8498
2014-11-22,buenos-aires,vespertina,2,7845
2014-11-22,buenos-aires,vespertina,3,4246
2014-11-22,buenos-aires,vespertina,4,3751
2014-11-22,buenos-aires,vespertina,5,8141
2014-11-22,buenos-aires,vespertina,6,7544
2014-11-22,buenos-aires,vespertina,7,3900
2014-11-22,buenos-aires,vespertina,8,8108
2014-11-22,buenos-aires,vespertina,9,2548
2014-11-22,buenos-aires,vespertina,10,5384
2014-11-22,buenos-aires,vespertina,11,8300
2014-11-22,buenos-aires,vespertina,12,6486
2014-11-22,buenos-aires,vespertina,13,6875
2014-11-22,buenos-aires,vespertina,14,3052
2014-11-22,buenos-aires,vespertina,15,6344
2014-11-22,buenos-aires,vespertina,16,4549
2014-11-22,buenos-aires,vespertina,17,7101
2014-11-22,buenos-aires,vespertina,18,7498
2014-11-22,buenos-aires,vespertina,19,9307
2014-11-22,buenos-aires,vespertina,20,1282
2014-11-22,buenos-aires,vespertina,Letras,- - - 
2014-11-25,buenos-aires,vespertina, 1,1179
2014-11-25,buenos-aires,vespertina,2,6256
2014-11-25,buenos-aires,vespertina,3,5130
2014-11-25,buenos-aires,vespertina,4,7951
2014-11-25,buenos-aires,vespertina,5,4589
2014-11-25,buenos-aires,vespertina,6,9239
2014-11-25,buenos-aires,vespertina,7,7578
2014-11-25,buenos-aires,vespertina,8,6184
2014-11-25,buenos-aires,vespertina,9,4774
2014-11-25,buenos-aires,vespertina,10,1824
2014-11-25,buenos-aires,vespertina,11,5014
2014-11-25,buenos-aires,vespertina,12,9023
2014-11-25,buenos-aires,vespertina,13,4044
2014-11-25,buenos-aires,vespertina,14,3360
2014-11-25,buenos-aires,vespertina,15,9907
2014-11-25,buenos-aires,vespertina,16,0969
2014-11-25,buenos-aires,vespertina,17,8049
2014-11-25,buenos-aires,vespertina,18,1653
2014-11-25,buenos-aires,vespertina,19,6004
